Sigla,Código,Município,PIB Municipal - preços de mercado (preços de 2010) (2000),PIB Municipal (valor adicionado a preços básicos) - indústria (preços de 2010) (2000),PIB Municipal (valor adicionado a preços básicos) - serviços (preços de 2010) (2000),PIB Municipal (valor adicionado a preços básicos) - agropecuária (preços de 2010) (2000),
BA,2931608,Teolândia,44334.407929138,3190.6993324968,25573.409730047,14070.0082053834,
BA,2931707,Terra Nova,35744.6171688663,4076.9813756409,23741.4882266162,7216.2469440783,
BA,2931806,Tremedal,52661.621016467,5232.466710474,37632.8327284044,8918.1776453747,
BA,2931905,Tucano,127303.049344633,13224.7756516027,89373.632701108,19954.8963204951,
BA,2932002,Uauá,70407.1048738225,6879.5503817675,44210.73347496,17634.3585734025,
BA,2932101,Ubaíra,66543.0259614103,6130.7696803042,42861.1208970388,15918.781580685,
BA,2932200,Ubaitaba,95625.2753388734,20449.1719938663,64516.4896054708,3761.9676303855,
BA,2932309,Ubatã,47929.9404681083,6197.838550134,36347.0586079021,3351.0189890965,
BA,2932408,Uibaí,37247.4519773777,3607.0613413338,23164.4927754876,9706.4118183296,
BA,2932457,Umburanas,43367.1804647388,3554.4108111742,24272.4429641743,15022.122035198,
BA,2932507,Una,134565.440845029,11867.3364909921,74003.3507673154,41088.8796262465,
BA,2932606,Urandi,55982.9612969921,7366.5209436351,31673.8392686308,14135.5194340089,
BA,2932705,Uruçuca,53148.5080526468,5604.2463191,37673.6813046269,7591.0808839355,
BA,2932804,Utinga,60705.3998408714,5041.5202158742,35514.113360028,17722.1508436039,
BA,2932903,Valença,405914.263648184,53457.866883095,265329.496707397,52220.0952011003,
BA,2933000,Valente,89551.6327141031,13443.0824525753,48428.0086591945,22904.3824965106,
BA,2933059,Várzea da Roça,38596.2970219518,3882.56066392,26714.0139477506,7088.2923627647,
BA,2933109,Várzea do Poço,23485.9131667402,2162.1640132729,14927.0314258461,5710.3397447275,
BA,2933158,Várzea Nova,46815.7822891141,4040.2932816498,29784.6123710354,11044.2292146669,
BA,2933174,Varzedo,22861.3329055427,2360.0928038802,14927.3000625176,5055.0942688627,
BA,2933208,Vera Cruz,133503.888047174,24196.8635039958,87007.1445384857,7467.5080150535,
BA,2933257,Vereda,48136.0660633723,2319.8379372762,20168.2006100055,25130.9380427026,
BA,2933307,Vitória da Conquista,1748025.68850437,231851.466463676,1202748.28656514,64345.3048371077,
BA,2933406,Wagner,29554.7158165216,2579.1648807489,15498.105582947,10728.1409227255,
BA,2933455,Wanderley,55059.5803037711,3395.443367736,26955.1458359952,23923.6870985101,
BA,2933505,Wenceslau Guimarães,116523.248912746,6117.5974535974,50221.3638693849,58576.6844793746,
BA,2933604,Xique-Xique,127573.938952235,18258.9749538163,84957.311288011,19746.0685563591,
BA,2999919,Trancoso,,,,,
BA,2999929,Barcellos,,,,,
BA,2999939,Olivença,,,,,
BA,2999949,Villa Verde,,,,,
CE,2300101,Abaiara,25569.0731666359,1964.167499135,15293.8988210507,7721.4509378414,
CE,2300150,Acarapé,65714.717517933,25322.1802633861,29324.1397692506,3652.4248195981,
CE,2300200,Acaraú,153979.011697976,20297.7105750725,88871.1805401393,39145.42875513,
CE,2300309,Acopiara,161224.485860421,17959.3863713864,99291.393856364,38089.9665601293,
CE,2300408,Aiuaba,36666.2170332318,3373.796669897,23321.320155358,9539.2340255286,
CE,2300507,Alcântaras,21786.9081219668,2039.1216453808,16410.8133477414,3053.2611994445,
CE,2300606,Altaneira,14646.7666241549,1487.2290496041,11320.4847833451,1415.0854298794,
CE,2300705,Alto Santo,72742.3273398059,20015.3373141277,30654.28860447,20126.6883431829,
CE,2300754,Amontada,138102.713088053,49617.6876046406,58628.9309258014,28252.9205661243,
CE,2300804,Antonina do Norte,18201.2587035659,1628.9811715572,14066.4030561031,1797.2922047708,
CE,2300903,Apuiarés,33274.8822263538,2850.2734610995,22536.7882020773,7238.8959501706,
CE,2301000,Aquiraz,445778.995309347,148765.877798045,186843.198117555,34516.6766860676,
CE,2301109,Aracati,363828.884190151,97372.9916617749,188915.420767255,52289.2160939082,
CE,2301208,Aracoiaba,78170.2328724111,5852.13475825,50450.542554474,20135.246340003,
CE,2301257,Ararendá,34981.1314314531,2171.2096195135,19755.8049426121,12693.8141416915,
CE,2301307,Araripe,53999.9327945778,4053.086256585,34126.7245967236,14700.234351584,
CE,2301406,Aratuba,47368.5914100053,2673.636948521,24863.1501728037,19322.5978342574,
CE,2301505,Arneiroz,25171.9310957905,1667.4368496976,13879.9895231533,9272.3310764298,
CE,2301604,Assaré,58518.0110698913,4966.186817857,38952.4415248074,12940.9440772985,
CE,2301703,Aurora,74366.8545604989,6656.6474105164,44559.6135004304,21047.3310483155,
CE,2301802,Baixio,18931.6705260724,1456.6812223898,11808.1461252251,5330.7312959612,
CE,2301851,Banabuiú,59376.2329968461,4654.247720892,32886.3207268387,20064.1185732376,
CE,2301901,Barbalha,251943.092077603,72209.0113084799,139195.470631369,16730.8905556366,
CE,2301950,Barreira,69807.4400995423,5559.1898541746,39583.5864535735,22999.9539429299,
CE,2302008,Barro,62297.8735145192,4921.2274233255,37771.282199514,17738.1448840867,
CE,2302057,Barroquinha,36903.195211598,3368.3133213673,25147.0765600508,7812.8483573231,
CE,2302107,Baturité,103088.519028948,8801.7789558369,73750.4124102317,16281.578791699,
CE,2302206,Beberibe,154813.708727842,12947.0075907405,102823.14437419,34884.6886089398,
CE,2302305,Bela Cruz,83735.5201017931,7265.8183110454,50438.1649505266,24275.4431165811,
CE,2302404,Boa Viagem,152785.583126384,12318.2194408402,102540.920105013,33728.2393425208,
CE,2302503,Brejo Santo,149815.511254509,15189.4352750603,95720.2643629293,28003.5828434189,
CE,2302602,Camocim,196242.276039002,31063.4786914138,120054.873013316,34338.1303699254,
CE,2302701,Campos Sales,77823.0572224615,7646.0543311956,55142.0449895633,11412.1892161656,
CE,2302800,Canindé,346470.740551308,113909.039362349,163248.150738662,43290.7905796438,
CE,2302909,Capistrano,46856.1929198386,3654.3549402209,31524.9174822354,10745.1937077372,
CE,2303006,Caridade,86198.6745745798,34032.6069487618,37377.3840857855,7983.8931637229,
CE,2303105,Cariré,50440.8174554761,4645.8974095658,33786.3483892488,11137.6335081061,
CE,2303204,Caririaçu,64667.9758562259,6023.4549736744,44548.2991559138,13015.3022564747,
CE,2303303,Cariús,47851.3134490516,4240.6804364188,32924.5958088974,9885.7076082107,
CE,2303402,Carnaubal,43435.2719598811,3362.1865992967,27838.8430977204,11373.5371397864,
CE,2303501,Cascavel,370309.136635348,139899.632813405,163382.114654593,32021.0713548559,
CE,2303600,Catarina,34471.2861183911,2972.3947889752,22801.3366297612,7976.2607218214,
CE,2303659,Catunda,29428.5310768084,2030.3266162035,17541.8075964491,9421.5734208701,
CE,2303709,Caucaia,1382067.24918094,343888.056304417,839753.338643865,38560.5615722916,
CE,2303808,Cedro,77272.7154955362,6494.5488825123,52965.4806962283,14982.0477646756,
CE,2303907,Chaval,31171.3171266804,3204.6413500016,23239.1308785904,4028.3694253576,
CE,2303931,Choró,35278.3090561927,2311.9820077236,20992.842953025,11698.969021503,
CE,2303956,Chorozinho,66788.1241910985,10956.7891068247,39612.2447942833,13115.4292390541,
CE,2304004,Coreaú,48860.2044294919,5399.2629940525,36576.4517508382,5180.0306381614,
CE,2304103,Crateús,270288.834418857,30854.8112063002,183539.991941081,39257.6647049853,
CE,2304202,Crato,626779.846976279,113265.46039336,421119.171492541,23066.0024448983,
CE,2304236,Croatá,51544.7177770314,3588.1845358974,27511.4630357727,19635.6182502613,
CE,2304251,Cruz,68617.7476093901,6048.5781460856,43836.4390658968,16219.5982164701,
CE,2304269,Deputado Irapuan Pinheiro,26878.6024442307,1711.082407735,15833.7840348474,8976.7381823069,
CE,2304277,Ererê,24459.3283043876,1348.3845245659,12311.0723509082,10574.1850205537,
CE,2304285,Eusébio,684980.591364796,339826.475259641,234584.35021424,7729.0201711144,
CE,2304301,Farias Brito,49449.1756582862,5093.7034536725,35854.8507596661,7517.880777133,
CE,2304350,Forquilha,53896.2864458569,7785.1110566298,37515.068280999,7053.7127280271,
CE,2304400,Fortaleza,25162610.2024277,4413399.00956096,16916821.4207261,42617.2078291365,
CE,2304459,Fortim,87531.3833592568,33133.1143022436,35200.6888602913,12217.8328513934,
CE,2304509,Frecheirinha,39275.9590880583,3848.8840095908,23976.4008372983,10225.2530737098,
CE,2304608,General Sampaio,17967.3213117248,1096.2046710252,10643.9402570984,6044.5621407194,
CE,2304657,Graça,34005.4814172951,3066.6975479207,25492.7126284042,5063.6364635256,
CE,2304707,Granja,110598.638689471,10315.1289712035,77351.7691728358,20187.077415442,
CE,2304806,Granjeiro,14564.5389707199,1200.4108675993,10756.537399117,2360.8151882069,
CE,2304905,Groaíras,24267.3456397692,2257.6564489065,17942.4825781422,3503.8755126212,
CE,2304954,Guaiúba,53140.6588954473,5533.5497254796,37176.1300698245,9168.6666681007,
CE,2305001,Guaraciaba do Norte,128274.764621662,8436.8507110592,74246.1305948052,41672.2681786663,
CE,2305100,Guaramiranga,28141.7997970733,5441.0529273508,14473.3740686934,7060.5911812877,
CE,2305209,Hidrolândia,60936.3573973649,4219.0292236777,36830.9703236365,18638.1567443397,
CE,2305233,Horizonte,529206.237899731,275313.994887183,146928.983130015,15106.6816355375,
CE,2305266,Ibaretama,38238.1930516102,2594.4839433765,21887.6762206361,13288.7021496115,
CE,2305308,Ibiapina,119001.571198942,5755.9267106429,47690.6145406804,63905.2531372577,
CE,2305332,Ibicuitinga,31891.6178260645,2080.2411157258,17206.366176906,12129.3181968654,
CE,2305357,Icapuí,106896.707968986,37123.165753973,37604.3211220109,28573.7878818768,
CE,2305407,Icó,192784.536052895,17270.5500243312,130893.299448215,36833.8959801595,
CE,2305506,Iguatu,509104.164802479,78131.5063001482,329482.107782815,49491.7489270887,
CE,2305605,Independência,84837.8221480256,7919.3458666834,48397.2350868781,26782.2002558358,
CE,2305654,Ipaporanga,32403.6280346556,2411.253416366,21009.9092827427,8538.5714540593,
CE,2305704,Ipaumirim,37907.3658619537,5351.2831300551,24210.7107085578,6525.5888340491,
CE,2305803,Ipu,125894.264460553,10729.5563445156,79411.1649858349,30142.603468826,
CE,2305902,Ipueiras,105450.079175992,8410.3550084273,69595.1877822077,25241.2799911514,
CE,2306009,Iracema,49301.2832695564,3996.063043798,32113.3130610194,11467.9369691258,
CE,2306108,Irauçuba,58411.2494387616,4806.8468950004,36596.7417206137,15500.1034271005,
CE,2306207,Itaiçaba,28196.4572011905,6928.4648304876,15336.9980759411,4339.922498198,
CE,2306256,Itaitinga,92745.6640443067,16828.532084642,67248.1791644444,3309.6083075697,
CE,2306306,Itapagé,184701.513699943,55346.511358327,99283.0029109194,15923.3642062573,
CE,2306405,Itapipoca,432983.848706231,118582.863698494,223677.608796547,56489.8154874515,
CE,2306504,Itapiúna,45512.8718579125,3733.1761000654,30506.2269069136,10312.7496178275,
CE,2306553,Itarema,123232.429465969,34520.4669463316,52741.8598555525,34301.3587502466,
CE,2306603,Itatira,55447.7806111229,3047.7394742475,25753.8365028895,26345.4399195742,
CE,2306702,Jaguaretama,79204.5833854647,4091.5283900193,35830.6531421735,38221.4382501334,
CE,2306801,Jaguaribara,45094.2501406036,8915.7125088599,20236.5968610357,14452.9170475423,
CE,2306900,Jaguaribe,162946.41080541,22741.2387686838,93096.5283692244,36852.6125065735,
CE,2307007,Jaguaruana,142198.480971089,31426.1381979155,69545.7247728895,29562.8539274519,
CE,2307106,Jardim,62562.0494627847,5440.6352989119,42155.1821010494,13384.9937229065,
CE,2307205,Jati,22232.0007099464,1814.9274121457,13957.9370494526,5856.1868828325,
CE,2307254,Jijoca de Jericoacoara,37161.8562070196,3348.8337765083,24476.8416094074,8436.0064243774,
CE,2307304,Juazeiro do Norte,1071450.9169289,204103.156181696,740770.746027547,7285.789980227,
CE,2307403,Jucás,65132.0964988603,8063.2696565185,44937.513058774,10263.0224867399,
CE,2307502,Lavras da Mangabeira,94555.7085898943,7768.7400218265,59920.802421511,24687.2744212193,
CE,2307601,Limoeiro do Norte,254756.458471962,41923.3486535598,144374.677299908,50109.3581795337,
CE,2307635,Madalena,50024.6608746819,3288.9074817084,28328.5022837538,17597.3408915624,
CE,2307650,Maracanaú,3038894.36577678,1517509.2153658,1024183.68055483,3896.2385596554,
CE,2307700,Maranguape,456789.103151833,135929.997748708,235342.530941754,33591.719992034,
CE,2307809,Marco,71425.1453032503,9160.1289883398,47024.0073138276,12265.8917261766,
CE,2307908,Martinópole,20732.7033271847,1959.8015888607,14760.7001771779,3604.8558116864,
CE,2308005,Massapê,80682.8029480445,7583.4868187013,55761.2615471352,14859.8767728775,
CE,2308104,Mauriti,140344.012046862,10441.6229817065,82523.456272024,44172.1355774053,
CE,2308203,Meruoca,31633.1554863328,2833.0333076532,20594.885942361,7710.9470182413,
CE,2308302,Milagres,92819.3562754318,9004.2203910349,53039.4302767697,28254.1215300674,
CE,2308351,Milhã,40529.3929652357,3071.0657156461,24753.7495814306,11725.8846100248,
CE,2308377,Miraíma,30209.2027888435,2920.8255778546,18574.4514765309,8275.4068438511,
CE,2308401,Missão Velha,91638.151801118,8625.8287083688,56851.1656723612,23104.4084591163,
CE,2308500,Mombaça,117801.045201341,9365.7895486936,78089.0504187988,27052.832514021,
CE,2308609,Monsenhor Tabosa,46888.6008866941,3425.5667941584,30055.8970325656,12428.3085547747,
CE,2308708,Morada Nova,282624.445262362,74278.9832795118,145843.284636041,44231.2785367009,
CE,2308807,Moraújo,17717.0828660621,1566.4971847507,11984.1889281851,3810.0535945809,
CE,2308906,Morrinhos,50006.1113996435,4478.4645247994,32948.2042316736,11572.9400459103,
CE,2309003,Mucambo,34693.5750629645,3152.5822720095,26786.2884996346,3914.1875527223,
CE,2309102,Mulungu,33330.7135050018,2289.2043269231,17815.5822264554,12702.3157022361,
CE,2309201,Nova Olinda,44315.0615738892,11047.1526137389,26067.3580730201,5109.227944343,
CE,2309300,Nova Russas,102226.028262113,8387.5570105676,71120.0282232704,17678.2795404644,
CE,2309409,Novo Oriente,81720.5170631192,5780.3252412763,49608.7548709511,24829.525439848,
CE,2309458,Ocara,62636.9968366774,4584.7317741555,38251.2162865496,19213.6690501477,
CE,2309508,Orós,86008.4640090128,11354.4323317968,56082.4268464224,14114.3513157862,
CE,2309607,Pacajus,556628.129793897,285482.746219292,182625.999686655,20482.035965828,
CE,2309706,Pacatuba,300969.991205377,115521.387634785,134375.738205942,6449.6888158257,
CE,2309805,Pacoti,41866.4992645014,2637.0120631585,21343.632782059,17193.8644131524,
CE,2309904,Pacujá,15047.2768119234,1477.6822892369,11110.9143178232,2041.5168009139,
CE,2310001,Palhano,24018.8476888436,2134.3386719898,16248.0714461963,5145.6677187218,
CE,2310100,Palmácia,30636.2809176766,2314.955070718,20692.6516311726,7050.671941502,
CE,2310209,Paracuru,161708.885185576,64540.5156566859,65467.0954580034,26873.0310551112,
CE,2310258,Paraipaba,102223.414133831,12801.7270728418,52327.9200916609,33934.0872713092,
CE,2310298,Cococi,,,,,
CE,2310308,Parambu,88383.0586782511,6752.0743800703,55284.724923886,24656.8823581254,
CE,2310407,Paramoti,28788.8123490651,2478.3245436469,18728.4593000763,7077.2782592339,
CE,2310506,Pedra Branca,105899.004915805,8752.1466376922,72448.5426639507,22279.5110241315,
CE,2310605,Penaforte,20043.2981024722,1922.8380858451,13410.0220823748,4023.872582924,
CE,2310704,Pentecoste,96257.016234709,11021.0113309173,63441.0421965825,18169.1013137736,
CE,2310803,Pereiro,45272.6203755661,3533.7867386476,29624.4191316928,11083.0686594808,
CE,2310852,Pindoretama,50838.3748973093,5495.6493802903,33348.4367529666,9780.0656727873,
CE,2310902,Piquet Carneiro,39809.568588017,2979.0520120357,26119.818977294,9864.1557233145,
CE,2310951,Pires Ferreira,24111.5273405051,1629.936073339,13814.8598037503,8359.2169704517,
CE,2311009,Poranga,28799.9754443633,2466.1884869588,20728.8047092717,5074.5783286238,
CE,2311108,Porteiras,40205.685776099,3376.4965813179,24659.4851991524,11437.9647919218,
CE,2311207,Potengi,23300.0594816435,1991.9160870835,15618.8318060918,4894.993585012,
CE,2311231,Potiretama,24646.6831944131,1225.1751052982,11241.1218352556,11946.9658183021,
CE,2311264,Quiterianópolis,46126.5554030322,3262.0844486785,27736.1065017609,14664.4672976095,
CE,2311306,Quixadá,318173.271446738,28900.9670306836,213156.643183811,53924.7641904851,
CE,2311355,Quixelô,54619.1493521496,6408.2397576316,27747.9852090327,19148.3745368202,
CE,2311405,Quixeramobim,257266.312834018,55098.2075481891,135772.271903331,52055.0913336324,
CE,2311504,Quixeré,83444.34955422,7119.4045527342,38078.1804083493,35869.765738561,
CE,2311603,Redenção,119333.050791944,35511.6143617479,60100.5948506167,9842.7618599898,
CE,2311702,Reriutaba,60235.0599206744,4817.1137822432,39021.6053091846,15089.8545956279,
CE,2311801,Russas,298802.62151005,60437.9325290174,179616.16732995,28407.1225304575,
CE,2311900,Saboeiro,42129.1604631319,3333.6975674134,27267.5635125765,10867.8252195435,
CE,2311959,Salitre,33881.4976923272,2346.5638999122,17570.2559942141,13651.9463359277,
CE,2312007,Santana do Acaraú,86869.2932918967,6853.0140450172,54154.2882655803,24344.0086764378,
CE,2312106,Santana do Cariri,57195.1041375469,6197.0958487482,36582.1450423128,13535.3625354062,
CE,2312205,Santa Quitéria,181263.429339874,55195.5398064047,71148.9348835926,42842.4991835677,
CE,2312304,São Benedito,139190.030174409,10155.1456748059,85799.7739493891,37239.591532923,
CE,2312403,São Gonçalo do Amarante,143075.656456815,29689.2373228549,81094.2166242439,27795.8567153811,
CE,2312502,São João do Jaguaribe,34934.7408129744,2870.8004632322,21137.3762546357,9939.4259127032,
CE,2312601,São Luís do Curu,31991.3113780479,3947.2118037065,22843.3703677697,4180.0611041555,
CE,2312700,Senador Pompeu,82052.7416149576,7745.6259808238,54799.883138331,16479.1351028878,
CE,2312809,Senador Sá,15425.0928445793,1222.6941666263,9796.797899754,4162.2114389336,
CE,2312908,Sobral,1725837.02859657,637628.088808216,828390.59663486,31238.0022298367,
CE,2313005,Solonópole,73729.2916984805,5871.5623817356,37368.4220052327,29170.6805063033,
CE,2313104,Tabuleiro do Norte,106595.688162609,9892.5770316672,67740.8114134723,23517.5039363261,
CE,2313203,Tamboril,73085.4102310547,5817.7424919472,46063.994662891,20080.934325892,
CE,2313252,Tarrafas,19506.9909485436,1901.4984013448,13392.6351946121,3910.690761091,
CE,2313302,Tauá,175888.48586567,14157.276746948,109295.326431988,44995.9336337429,
CE,2313351,Tejuçuoca,31685.3545262882,2804.6255440066,22720.6688749817,5799.9176586864,
CE,2313401,Tianguá,276759.099900738,20750.0744127903,158554.395367454,84910.3698514831,
CE,2313500,Trairi,165678.517992822,56465.3943823078,72119.4627413843,34753.3749405072,
CE,2313559,Tururu,28843.5465065169,2568.6045248733,18587.7072289254,7173.5246835084,
CE,2313609,Ubajara,124105.277418088,8867.6897532931,57020.1765153912,53735.1292749284,
CE,2313708,Umari,21032.7862913881,1724.7038671949,14069.3603169404,4909.7550572374,
CE,2313757,Umirim,48339.9138905563,4068.4369235269,31769.4739236787,11738.1651435783,
CE,2313807,Uruburetama,72849.3395479989,21978.985599528,36957.0625078579,8602.7236971702,
CE,2313906,Uruoca,28237.4028478069,2409.5761302575,18910.7913615804,6503.930848955,
CE,2313955,Varjota,51791.3330138057,5052.3469509703,35127.1794826989,9859.4827997013,
CE,2314003,Várzea Alegre,107696.800532153,9664.8611748396,74453.1727151837,19627.2273048168,
CE,2314102,Viçosa do Ceará,118797.335090182,9616.0167071012,76848.1363649832,29941.8032005201,
CE,2399919,Entre Rios,,,,,
CE,2399929,Mecejana,,,,,
CE,2399939,Vertentes,,,,,
DF,5300108,Brasília,104914788.466475,5788925.12058522,90723469.866059,308157.751375023,
ES,3200102,Afonso Cláudio,261407.49160179,15676.7218800708,129348.026817962,103962.554400304,
ES,3200136,Águia Branca,93746.1324749881,9984.7600441042,35059.3001879526,45935.877545104,
ES,3200169,Água Doce do Norte,78014.6493480532,5451.1821100814,38580.3752199017,32248.1709275548,
ES,3200201,Alegre,260746.70634112,21465.9527656245,142821.760940499,85078.4370799864,
ES,3200300,Alfredo Chaves,112095.405469638,7382.0567215607,50678.6918418975,50263.2711901362,
ES,3200359,Alto Rio Novo,53143.8125545234,2990.9736108769,27544.3766716569,21126.4569640478,
ES,3200409,Anchieta,1079191.88578826,607762.014059642,344321.624604935,78612.332080337,
ES,3200508,Apiacá,56851.3056343244,4190.6530643454,29207.1880042128,21961.0027446958,
ES,3200607,Aracruz,2431965.10282422,1167756.50899467,594321.780510255,336918.155960442,
ES,3200706,Atilio Vivacqua,90079.1177494422,25076.5312156488,34211.7356872673,24307.2167396997,
ES,3200805,Baixo Guandu,217779.060845308,24454.8111448948,126695.673117666,56586.9874666446,
ES,3200904,Barra de São Francisco,275129.23155093,36703.9300099864,156910.691100339,65459.472045906,
ES,3201001,Boa Esperança,118948.692666229,11660.7097416014,47695.7457268509,54915.2998366747,
ES,3201100,Bom Jesus do Norte,73714.9681717531,11470.8648830999,45257.9582311856,7300.3753712728,
ES,3201159,Brejetuba,108247.347687121,3576.7911805951,29819.8150622547,72901.6650052115,
ES,3201209,Cachoeiro de Itapemirim,2121916.6865553,586011.29287754,1149777.69274235,87083.0784184745,
ES,3201308,Cariacica,2806513.80471518,774284.127954255,1618142.79930113,19730.8465641255,
ES,3201407,Castelo,322795.914853338,38004.9328950754,167687.992533946,93374.9285163724,
ES,3201506,Colatina,1478643.82340981,316677.335408546,835200.154747726,128986.823367369,
ES,3201605,Conceição da Barra,497452.134960053,65119.0461745087,135328.429943217,276071.478062332,
ES,3201704,Conceição do Castelo,101887.708592518,6855.156366036,48240.4551134791,43661.2021729512,
ES,3201803,Divino de São Lourenço,39335.1607410805,1893.5318566922,16551.2290586901,20192.8722922125,
ES,3201902,Domingos Martins,352075.162951587,37511.3976656391,142165.635058736,152335.508344002,
ES,3202009,Dores do Rio Preto,52031.0517377112,5823.7157073484,21183.5524152675,23066.2214176473,
ES,3202108,Ecoporanga,200839.645023973,15712.8546411108,90946.2611228314,88677.8479198105,
ES,3202207,Fundão,134962.327823909,27753.5091916807,63778.6101349873,35711.2655874841,
ES,3202256,Governador Lindenberg,,,,,
ES,3202306,Guaçuí,223062.570780815,18486.9842792766,139937.880806051,47674.4918254894,
ES,3202405,Guarapari,833510.07792174,124515.316306616,580427.411024099,70501.8907272865,
ES,3202454,Ibatiba,137875.73767516,8890.616425861,70424.1079949116,53670.6925929889,
ES,3202504,Ibiraçu,172689.379785571,72627.6172236317,60701.2732204052,23264.8161563058,
ES,3202553,Ibitirama,76074.0789844392,3454.082915454,25855.2637772569,45190.5055946822,
ES,3202603,Iconha,113889.945841615,10354.3025187685,60835.7992416405,30890.1448296788,
ES,3202652,Irupi,114346.501765878,4241.8407662435,36893.3662698532,70750.2554886019,
ES,3202702,Itaguaçu,202356.412820185,8413.6350847607,63213.4595293651,125007.975645056,
ES,3202801,Itapemirim,306602.462434591,58470.2998425653,132453.182301474,95684.5898644465,
ES,3202900,Itarana,123791.810026782,6045.2371185747,45349.2089163509,68795.1223084524,
ES,3203007,Iúna,328523.065835818,16868.8817641889,117806.124466138,181771.861488597,
ES,3203056,Jaguaré,312994.570447228,69658.845643545,82666.9962951856,153786.150884911,
ES,3203106,Jerônimo Monteiro,73151.4203563557,6162.7351867596,39729.0204781416,24824.6719201531,
ES,3203130,João Neiva,173457.202086395,52045.4723348325,83078.1616517727,22004.1719805678,
ES,3203163,Laranja da Terra,84030.7585761057,4906.784251694,34929.9911360265,41872.4882820597,
ES,3203205,Linhares,1676134.95295787,424058.806152302,694362.10405985,402000.597566647,
ES,3203304,Mantenópolis,74550.6855694809,5153.6861847479,47491.1326237708,19477.2241993825,
ES,3203320,Marataízes,213762.035111331,17612.4364665389,141731.809408801,44282.3736831071,
ES,3203346,Marechal Floriano,162977.042158312,12501.057171373,89557.0573689063,42374.6943808672,
ES,3203353,Marilândia,94581.1906970178,7369.2998658418,40742.5460055277,43298.1453550698,
ES,3203403,Mimoso do Sul,263745.079876443,37963.8359992406,108196.66113935,103889.112746242,
ES,3203502,Montanha,183805.736817806,9618.1454834139,75892.1487492168,93421.4613542655,
ES,3203601,Mucurici,68508.9497574396,3576.563178042,24610.7784359263,39134.8525970972,
ES,3203700,Muniz Freire,213053.687615102,10108.5360835781,74904.7103258278,123386.505013045,
ES,3203809,Muqui,92378.1826224244,7305.2469505758,53490.9069362363,26820.2495927924,
ES,3203908,Nova Venécia,477697.420366284,71228.8509071822,217775.013235628,152475.289711213,
ES,3204005,Pancas,148382.941866474,9608.5084250058,77351.5660022439,56134.6890950064,
ES,3204054,Pedro Canário,187812.457287873,26777.2902998654,82714.3689048585,68826.4444413669,
ES,3204104,Pinheiros,270134.110983338,11885.9514321102,87175.204994636,163312.788333743,
ES,3204203,Piúma,110834.95994959,12520.7556889811,77830.908637112,14267.1920371538,
ES,3204252,Ponto Belo,53922.5157692683,9645.8918139113,22259.7154361295,19650.2104136602,
ES,3204302,Presidente Kennedy,166150.598407756,67071.9580228537,37204.750033867,60152.8661290048,
ES,3204351,Rio Bananal,262186.039052414,8225.1717862839,68921.6614679759,179523.428984562,
ES,3204401,Rio Novo do Sul,86260.2962150963,9554.1918959928,43810.4422599405,28434.0719807445,
ES,3204500,Santa Leopoldina,123937.417875079,5899.8030940066,48473.1125305914,66639.7013013788,
ES,3204559,Santa Maria de Jetibá,293441.22048452,21366.0966771676,107488.548418027,152607.60794535,
ES,3204609,Santa Teresa,263561.781625902,20570.7808803602,118197.57776041,115889.334091577,
ES,3204658,São Domingos do Norte,63174.7532741614,6415.7864163943,26976.7970487363,27911.6097739269,
ES,3204708,São Gabriel da Palha,243401.177338582,33136.9068199586,126092.25871724,66824.1734264507,
ES,3204807,São José do Calçado,102360.662640997,21431.4860034379,48110.7216607611,29078.5313556317,
ES,3204906,São Mateus,1282004.79132408,126497.717237646,454725.813235823,644237.839931225,
ES,3204955,São Roque do Canaã,112236.791884526,22713.0477203353,40425.4508904311,39791.7211802461,
ES,3205002,Serra,6617329.36351151,2735029.45098656,2574594.06616028,40592.8589432363,
ES,3205010,Sooretama,306817.026381771,12334.4392264251,73243.7004391866,213239.618053534,
ES,3205036,Vargem Alta,189478.027225576,25429.0299351056,70234.5430603367,81934.7649671563,
ES,3205069,Venda Nova do Imigrante,183835.04756186,16381.5703272171,88809.0803200064,65519.633115612,
ES,3205101,Viana,657200.742234604,226960.211217555,272914.631465344,29733.5465714924,
ES,3205150,Vila Pavão,97393.2680868443,8850.2125674895,30111.0781653196,56034.0587008494,
ES,3205176,Vila Valério,133115.166268636,6137.8693637648,40924.4288342787,82825.4129205747,
ES,3205200,Vila Velha,5196019.93573958,1270384.30484477,2872654.77413488,15680.0403330715,
ES,3205309,Vitória,15114488.409094,2663443.45778317,8032288.34001448,13379.3388080992,
ES,3299919,Riacho,,,,,
ES,3299929,Ponte do Itabapoana,,,,,
GO,5200050,Abadia de Goiás,27419.4448172602,4166.5344576385,17196.2211920182,4333.7438547539,
GO,5200100,Abadiânia,58712.4882178877,6025.8072376381,35603.0953069174,13443.4752490529,
GO,5200134,Acreúna,310875.857851204,48177.6731431379,128598.329591384,105190.576151339,
GO,5200159,Adelândia,14174.5236727474,1261.4704028116,8054.1969608657,4338.8863281794,
GO,5200175,Água Fria de Goiás,39683.083607318,2209.2047776457,14341.6811484893,21716.3221434464,
GO,5200209,Água Limpa,20576.2190798695,2983.5375672142,10461.477263435,6009.8831781369,
GO,5200258,Águas Lindas de Goiás,371060.858795491,46493.8404266757,305871.402723642,1388.2601393984,
GO,5200308,Alexânia,113285.784224901,15090.7688632914,70250.3113557174,21155.9889383028,
