Sigla,Código,Município,PIB Municipal - preços de mercado (preços de 2010) (1996),PIB Municipal (valor adicionado a preços básicos) - indústria (preços de 2010) (1996),PIB Municipal (valor adicionado a preços básicos) - serviços (preços de 2010) (1996),PIB Municipal (valor adicionado a preços básicos) - agropecuária (preços de 2010) (1996),
CE,2311306,Quixadá,200141.81906682,10457.146031916,118224.613750643,71460.0592842614,
CE,2311355,Quixelô,29546.4835179927,392.5741462532,8551.5987511217,20602.3106206178,
CE,2311405,Quixeramobim,65457.8272293026,16045.0676886504,60973.3345258566,-11560.5749852041,
CE,2311504,Quixeré,25347.0361992125,862.973862244,14957.9326621617,9526.1296748068,
CE,2311603,Redenção,60199.0164274672,21577.7868875358,28548.1362508403,10073.0932890909,
CE,2311702,Reriutaba,28780.5122906682,197.7609774605,15794.4590216225,12788.2922915852,
CE,2311801,Russas,153581.673254085,9441.6011026971,116742.959625506,27397.112525882,
CE,2311900,Saboeiro,21384.9563258133,111.2258511655,7500.9799522746,13772.7505223733,
CE,2311959,Salitre,20488.7089710232,42.4172045946,5892.9349875692,14553.3567788594,
CE,2312007,Santana do Acaraú,47020.6240456822,753.6388503002,17602.7482618275,28664.2369335545,
CE,2312106,Santana do Cariri,31285.11160684,1427.3333309359,10237.4348822442,19620.3433936599,
CE,2312205,Santa Quitéria,90725.9689841432,4188.7251963,40271.4289639704,46265.8148238728,
CE,2312304,São Benedito,80201.0561774203,1879.0075437113,39799.2874948676,38522.7611388413,
CE,2312403,São Gonçalo do Amarante,50005.0952984403,19336.2006683858,30153.2809748276,515.6136552269,
CE,2312502,São João do Jaguaribe,23042.7966166903,955.4049585378,9041.6280520668,13045.7636060858,
CE,2312601,São Luís do Curu,15061.1575144812,657.370345368,10789.5192299188,3614.2679391944,
CE,2312700,Senador Pompeu,65346.0780131096,985.7972429069,48929.0865175218,15431.1942526808,
CE,2312809,Senador Sá,7595.2901054576,319.1198736744,2447.0696552442,4829.100576539,
CE,2312908,Sobral,1091662.75831265,590117.182222679,462875.276076987,38670.3000129885,
CE,2313005,Solonópole,50417.1303084892,520.8330540541,18732.1400486305,31164.1572058048,
CE,2313104,Tabuleiro do Norte,59439.5853823308,1465.0184586694,39676.6086369855,18297.9582866759,
CE,2313203,Tamboril,45517.9053079284,819.1597726703,17686.4786185685,27012.2669166896,
CE,2313252,Tarrafas,7906.0648858907,22.2150559486,3204.7308561128,4679.1189738294,
CE,2313302,Tauá,151972.231293541,1361.7941246818,64178.6434953746,86431.7936734856,
CE,2313351,Tejuçuoca,14075.5679967724,34.0445327327,7088.5621256621,6952.9613383776,
CE,2313401,Tianguá,149417.320160795,3586.5853678253,62474.4039646917,83356.3308282788,
CE,2313500,Trairi,47847.6205669111,837.1381009751,22016.4403695865,24994.0420963498,
CE,2313559,Tururu,10727.9699074065,49.7173143279,6078.647813218,4599.6047798605,
CE,2313609,Ubajara,90777.1919412082,1237.6243223543,28971.5287879302,60568.0388309237,
CE,2313708,Umari,12144.4811314729,52.8074342013,4913.9620210626,7177.7116762089,
CE,2313757,Umirim,21369.3176906107,681.2621989376,9277.8917590639,11410.1637326093,
CE,2313807,Uruburetama,50192.829913962,19119.9368210756,13995.5073729236,17077.3857199628,
CE,2313906,Uruoca,14845.4682553009,64.7092794624,7003.3912302929,7777.3677455456,
CE,2313955,Varjota,17067.9411709085,227.7272718798,11935.8666622146,4904.3472368142,
CE,2314003,Várzea Alegre,68291.3063207889,2109.5850169084,27605.2346192509,38576.4866846298,
CE,2314102,Viçosa do Ceará,62860.3148800087,1300.0049891762,28041.2271802997,33519.0827105328,
CE,2399919,Entre Rios,,,,,
CE,2399929,Mecejana,,,,,
CE,2399939,Vertentes,,,,,
DF,5300108,Brasília,64611268.4299702,6570201.46929872,57659311.6251765,381755.335495069,
ES,3200102,Afonso Cláudio,379361.069826303,7040.8149109899,97118.9116912295,275201.343224086,
ES,3200136,Águia Branca,89554.3369352368,2855.9002985022,14111.4732883148,72586.9633484198,
ES,3200169,Água Doce do Norte,76351.4119811948,241.6393047353,18055.9001493809,58053.8725270784,
ES,3200201,Alegre,232196.108795044,2955.2523863191,140660.972616377,88579.8837923477,
ES,3200300,Alfredo Chaves,76827.8076976502,3437.6035228553,33210.6261821786,40179.5779926163,
ES,3200359,Alto Rio Novo,74776.6989155019,150.9121340345,23227.0509817217,51398.7357997459,
ES,3200409,Anchieta,306862.520388643,222757.578959966,68129.453184034,15975.4882446432,
ES,3200508,Apiacá,42401.1110127882,228.2897211543,23053.5220773097,19119.2992143242,
ES,3200607,Aracruz,1807740.98710403,1292560.64897669,312444.825949129,202735.512178202,
ES,3200706,Atilio Vivacqua,45550.277339067,6740.7144294359,15144.3699786543,23665.1929309767,
ES,3200805,Baixo Guandu,166585.051551101,13531.5980466336,88554.6637322123,64498.7897722561,
ES,3200904,Barra de São Francisco,225640.736130184,15212.3408468764,116529.132119857,93899.2631634523,
ES,3201001,Boa Esperança,102474.064512758,7130.8174451469,37106.0974854652,58237.1495821467,
ES,3201100,Bom Jesus do Norte,54918.2304255998,6487.1879061859,43781.9555898248,4649.0869295894,
ES,3201159,Brejetuba,,,,,
ES,3201209,Cachoeiro de Itapemirim,1875233.31329085,672708.592487978,1124892.93884273,77631.7819601418,
ES,3201308,Cariacica,2635395.08961515,400134.431202065,2226573.94875381,8686.709659282,
ES,3201407,Castelo,276778.667523188,28654.0703178293,119070.019051886,129054.578153473,
ES,3201506,Colatina,1169649.39938134,293423.414680798,631718.935498548,244507.049201998,
ES,3201605,Conceição da Barra,428258.64644585,53721.4169118152,79190.7859252991,295346.443608735,
ES,3201704,Conceição do Castelo,77667.2614400906,471.689310773,21639.3557644188,55556.2163648988,
ES,3201803,Divino de São Lourenço,33037.9414787617,27.3837323067,7884.1159000116,25126.4418464433,
ES,3201902,Domingos Martins,187173.550887233,22594.0905727641,78163.7519602908,86415.7083541787,
ES,3202009,Dores do Rio Preto,48537.172092935,232.7391114186,15856.0860607914,32448.346920725,
ES,3202108,Ecoporanga,137753.598404714,12434.6797387317,53620.0030105719,71698.9156554105,
ES,3202207,Fundão,73510.1925885546,5860.8128458187,42699.0702116929,24950.3095310431,
ES,3202256,Governador Lindenberg,,,,,
ES,3202306,Guaçuí,184127.411503722,7010.670397557,108301.732032426,68815.0090737386,
ES,3202405,Guarapari,569335.431619884,147933.923415783,394031.878788305,27369.6294157937,
ES,3202454,Ibatiba,104658.800181584,442.871428445,31645.2776177858,72570.6511353531,
ES,3202504,Ibiraçu,58598.5028713518,6706.4571718403,39123.9469525423,12768.0987469692,
ES,3202553,Ibitirama,71190.7847111353,170.1479498817,14805.129888423,56215.5068728304,
ES,3202603,Iconha,69223.7260909694,1271.8278651574,45809.3217310192,22142.5764947928,
ES,3202652,Irupi,126752.811451162,270.1925470658,18111.2172727147,108371.401631381,
ES,3202702,Itaguaçu,122363.082184082,3403.0899861534,34816.0889919874,84143.9032059413,
ES,3202801,Itapemirim,264546.325772062,37487.6222273842,139298.051050766,87760.6524939123,
ES,3202900,Itarana,291591.517331329,1819.1148851578,27044.3843549506,262728.018091222,
ES,3203007,Iúna,351065.409067169,19315.1907970891,62709.8999224792,269040.3183476,
ES,3203056,Jaguaré,182747.089554957,746.8591502337,30465.443359397,151534.787045326,
ES,3203106,Jerônimo Monteiro,55502.8973964654,829.1250679305,30134.8646316264,24538.9076969085,
ES,3203130,João Neiva,97959.1974315004,25508.5173644822,52852.8136381521,19597.8664288661,
ES,3203163,Laranja da Terra,64954.0415554982,672.7558392605,26682.2766586392,37599.0090575987,
ES,3203205,Linhares,1143698.79318407,122360.646495836,517579.366963136,503758.779725103,
ES,3203304,Mantenópolis,76026.1875949417,558.6274408579,21766.7409579933,53700.8191960905,
ES,3203320,Marataízes,,,,,
ES,3203346,Marechal Floriano,64784.3047253444,9566.4246496512,24578.1708991645,30639.7091765288,
ES,3203353,Marilândia,89330.3127221476,1802.7312373751,16386.5203441135,71141.0611406592,
ES,3203403,Mimoso do Sul,227118.026716296,10092.2236584696,79874.5210883318,137151.281969497,
ES,3203502,Montanha,122675.733823134,2610.9725793876,50849.8881249324,69214.8731188146,
ES,3203601,Mucurici,74777.6975310122,2515.9933323734,34823.1524769116,37438.5517217272,
ES,3203700,Muniz Freire,179606.945611633,20898.3602819708,47242.9610839187,111465.624245744,
ES,3203809,Muqui,89894.9751805449,6589.5009941039,41147.2329556335,42158.2412308074,
ES,3203908,Nova Venécia,357737.767173299,55332.6234352101,141045.412763916,161359.730974173,
ES,3204005,Pancas,165998.72322974,906.5217642721,40811.661117821,124280.540347646,
ES,3204054,Pedro Canário,88085.7085043122,16007.0620641764,43910.1047862198,28168.5416539162,
ES,3204104,Pinheiros,92860.966546692,2993.9704379299,43118.4913624577,46748.5047463045,
ES,3204203,Piúma,43249.5999259453,3744.2015482141,36984.0680241105,2521.3303536207,
ES,3204252,Ponto Belo,,,,,
ES,3204302,Presidente Kennedy,66866.9784796739,5108.773272634,19338.6402953433,42419.5649116964,
ES,3204351,Rio Bananal,193000.056461276,575.252832916,29324.7637243577,163100.039904002,
ES,3204401,Rio Novo do Sul,56163.9635687869,9718.0211400933,24673.9220637571,21772.0203649366,
ES,3204500,Santa Leopoldina,87842.4573675443,571.336468607,22275.1296586803,64995.9912402571,
ES,3204559,Santa Maria de Jetibá,161877.221862913,4456.0720699137,53167.58024914,104253.56954386,
ES,3204609,Santa Teresa,298158.407778434,33422.8786430274,87049.7300926453,177685.799042762,
ES,3204658,São Domingos do Norte,70434.1910891409,516.8294812042,20537.4057941129,49379.9558138238,
ES,3204708,São Gabriel da Palha,258368.058222921,18977.2397148206,106163.746181119,133227.072326982,
ES,3204807,São José do Calçado,63249.2943676075,1181.6434072452,32818.9550118463,29248.6959485161,
ES,3204906,São Mateus,658205.015511179,152334.300251606,325474.457845637,180396.257413936,
ES,3204955,São Roque do Canaã,,,,,
ES,3205002,Serra,4087287.36247794,2602097.90177688,1465588.8425819,19600.6181191437,
ES,3205010,Sooretama,,,,,
ES,3205036,Vargem Alta,131671.623892144,14733.6093952562,30163.6546939487,86774.3598029393,
ES,3205069,Venda Nova do Imigrante,169928.313089507,12631.4861431349,60657.7974965268,96639.0294498461,
ES,3205101,Viana,468489.463745109,259256.804005658,192751.41564931,16481.2440901384,
ES,3205150,Vila Pavão,89823.9504762487,852.3623790605,19929.5211278067,69042.0669693815,
ES,3205176,Vila Valério,,,,,
ES,3205200,Vila Velha,4106762.49953485,1258332.30285344,2847445.36673104,984.829950352,
ES,3205309,Vitória,11950557.8309526,2851101.38526416,9099456.44568851,0,
ES,3299919,Riacho,,,,,
ES,3299929,Ponte do Itabapoana,,,,,
GO,5200050,Abadia de Goiás,,,,,
GO,5200100,Abadiânia,54868.6396138669,1014.5922912957,34560.0157756197,19294.0315469515,
GO,5200134,Acreúna,179544.571074225,8035.6210415912,46756.2099782985,124752.740054335,
GO,5200159,Adelândia,13009.9339344732,48.7512171982,5273.6311078955,7687.5516093795,
GO,5200175,Água Fria de Goiás,18563.0218775064,1459.1863326785,3969.9792296445,13133.8563151834,
GO,5200209,Água Limpa,25770.4416884096,262.9707097622,7557.3263430597,17950.1446355876,
GO,5200258,Águas Lindas de Goiás,,,,,
GO,5200308,Alexânia,76746.3202477543,1081.9234577759,31406.0703668361,44258.3264231423,
GO,5200506,Aloândia,8910.9667965492,50.9368681513,4378.7430029474,4481.2869254507,
GO,5200555,Alto Horizonte,17637.4266253988,6340.6129977408,3922.3512690742,7374.4623585838,
GO,5200605,Alto Paraíso de Goiás,111990.154369309,3362.6257778775,9460.8736930143,99166.6548984174,
GO,5200803,Alvorada do Norte,24899.017441224,314.6509424442,15464.5456173309,9119.8208814489,
GO,5200829,Amaralina,,,,,
GO,5200852,Americano do Brasil,21498.8478099563,199.6668940601,9378.9310462493,11920.2498696469,
GO,5200902,Amorinópolis,24885.6619098073,602.7592750147,5503.2778613671,18779.6247734253,
GO,5201108,Anápolis,2199242.00192044,514749.640792307,1623063.48737279,61428.8737553455,
GO,5201207,Anhanguera,6833.2899229718,231.900789031,4598.7620527007,2002.6270812401,
GO,5201306,Anicuns,159240.865662706,52085.0518895857,46303.0136186801,60852.8001544405,
GO,5201405,Aparecida de Goiânia,1777113.80814991,989725.863750695,780568.903481873,6819.0409173413,
GO,5201454,Aparecida do Rio Doce,36500.3524500725,9925.5113399072,10816.2874374597,15758.5536727055,
GO,5201504,Aporé,62362.9954344878,128.6886320959,9182.5147922504,53051.7920101416,
GO,5201603,Araçu,24225.9443611192,182.9228704446,13264.8872221417,10778.1342685329,
GO,5201702,Aragarças,54430.3536884837,2042.166616553,47089.6481340339,5298.5389378968,
GO,5201801,Aragoiânia,50896.5668005715,2909.5611790067,39202.9006090364,8784.1050125287,
GO,5202155,Araguapaz,26378.5261681233,813.0540090619,10923.6943992822,14641.7777597795,
GO,5202353,Arenópolis,31342.171620268,1009.1637243288,10825.7203524738,19507.2875434651,
GO,5202502,Aruanã,32481.3871337866,3511.9858083211,13839.3530222701,15130.0483031953,
GO,5202601,Aurilândia,40656.6179338202,3554.4646480323,11853.0101905977,25249.1430951902,
GO,5202809,Avelinópolis,20999.8002105195,2316.0976831177,6068.0136291239,12615.6888982779,
GO,5203104,Baliza,15457.0803643563,8.9708956995,4602.1725861788,10845.9368824782,
GO,5203203,Barro Alto,235987.761778119,3640.7684207217,19153.3540073683,213193.639350031,
GO,5203302,Bela Vista de Goiás,129157.374511882,10685.0746605064,40082.4948051314,78389.8050462444,
GO,5203401,Bom Jardim de Goiás,29377.4654792812,380.6141572518,10961.5780788009,18035.2732432282,
GO,5203500,Bom Jesus de Goiás,136245.620981254,651.0196711019,45293.3614582032,90301.2398519494,
GO,5203559,Bonfinópolis,16597.301544339,659.5213902931,9042.0298358084,6895.7503182378,
GO,5203575,Bonópolis,,,,,
GO,5203609,Brazabrantes,20256.8987095608,404.7883310935,6538.4479999867,13313.6623784806,
GO,5203807,Britânia,46296.4669243748,392.3162894433,13793.745072983,32110.4055619487,
GO,5203906,Buriti Alegre,72279.4978738739,1649.3779347305,25950.3745637506,44679.7453753928,
GO,5203939,Buriti de Goiás,8995.9929826207,479.0143014756,4177.249324133,4339.7293570123,
GO,5203962,Buritinópolis,4847.4401833427,0.2573117853,2842.3447830417,2004.8380885156,
GO,5204003,Cabeceiras,36311.0520719886,1015.5354451931,13722.8248435467,21572.6917832489,
GO,5204102,Cachoeira Alta,80666.8050322661,1419.4992345554,23448.7813799989,55798.5244177118,
GO,5204201,Cachoeira de Goiás,8703.3336572994,212.4866809882,3891.6332261216,4599.2137501896,
GO,5204250,Cachoeira Dourada,48744.9781380315,6445.3242115326,21751.691602627,20547.9623238718,
GO,5204300,Caçu,86840.8653065643,2796.6586229814,33231.6388432867,50812.5678402962,
GO,5204409,Caiapônia,153770.091521065,8787.3547560883,35944.0743789125,109038.662386064,
GO,5204508,Caldas Novas,1037634.62360048,767506.210364658,229585.090753669,40543.3224821539,
GO,5204557,Caldazinha,33320.2522033255,344.2526582203,4405.3876663643,28570.611878741,
GO,5204607,Campestre de Goiás,24570.6234853312,230.9024345929,5015.7057348146,19324.0153159237,
GO,5204656,Campinaçu,19862.8978559123,194.2096922588,6798.2217108308,12870.4664528224,
GO,5204706,Campinorte,26114.8367878186,1123.1413756629,11569.7757451223,13421.9196670333,
GO,5204805,Campo Alegre de Goiás,89289.2196117153,321.4380032607,13206.2800822542,75761.5015262006,
GO,5204854,Campo Limpo de Goiás,,,,,
GO,5204904,Campos Belos,43404.2864984194,1043.3037969886,37018.5132696285,5342.4694318024,
GO,5204953,Campos Verdes,17648.9547415428,252.4675963728,12549.5102368804,4846.9769082897,
GO,5205000,Carmo do Rio Verde,59734.1177723897,4469.1999981711,21808.3418807287,33456.5758934901,
GO,5205059,Castelândia,22041.7085244004,1028.4580402682,10486.9682889015,10526.2821952306,
GO,5205109,Catalão,756855.417575166,368718.953433099,281371.320676253,106765.143465812,
GO,5205208,Caturaí,21808.0480234381,1473.3923104207,7531.6298096301,12803.0259033873,
GO,5205307,Cavalcante,138897.666136739,118207.898601063,11137.5305959198,9552.2369397563,
GO,5205406,Ceres,156662.956285496,10895.8499452209,112165.733607861,33601.3727324133,
GO,5205455,Cezarina,98930.7013011595,61594.9583575422,17630.0295659764,19705.7133776406,
GO,5205471,Chapadão do Céu,111204.848979912,1651.197623835,8647.1123501896,100906.539005888,
GO,5205497,Cidade Ocidental,184888.265357449,6665.6205320537,168667.61274762,9555.0320777752,
GO,5205513,Cocalzinho de Goiás,78368.2564249808,15713.9604582754,24938.6248963903,37715.6710703151,
GO,5205521,Colinas do Sul,207318.061884808,187398.458634734,10955.8321725251,8963.7710775485,
GO,5205703,Córrego do Ouro,30588.1774709567,6335.8501052482,7577.3642800273,16674.9630856813,
GO,5205802,Corumbá de Goiás,42729.6568129461,7321.8979074479,17518.3735222506,17889.3853832476,
GO,5205901,Corumbaíba,43972.4413112735,1964.5004270387,12577.9423391129,29429.9985451222,
GO,5206206,Cristalina,201252.898981516,1983.4498199919,113974.364259133,85295.0849023909,
GO,5206305,Cristianópolis,14007.6770931392,825.7033073433,8020.0393738377,5161.9344119579,
GO,5206404,Crixás,132758.182420536,75498.3528980997,32558.9051984998,24700.9243239373,
GO,5206503,Cromínia,24851.0351898305,187.8908541993,9396.9404664898,15266.2038691414,
GO,5206602,Cumari,21232.1039816389,398.7016764731,8985.4446493909,11847.9576557748,
GO,5206701,Damianópolis,14757.9062755131,31.8476552423,6270.4474965656,8455.6111237051,
GO,5206800,Damolândia,12159.9197466178,1242.085919483,6383.0241120214,4534.8097151133,
GO,5206909,Davinópolis,19901.5310823399,5148.001467559,3700.0042522553,11053.5253625254,
GO,5207105,Diorama,23324.7987014639,692.825827769,5780.3029969239,16851.6698767711,
GO,5207253,Doverlândia,62034.9750744092,5573.105432917,12700.8412368867,43761.0284046052,
GO,5207352,Edealina,33653.7552790132,2003.4989038951,6673.950612242,24976.3057628763,
GO,5207402,Edéia,103491.912812341,1566.8480577477,24823.1666189084,77101.8981356859,
GO,5207501,Estrela do Norte,19163.5787586238,2229.951486061,7259.4083855534,9674.2188870094,
GO,5207535,Faina,33913.4188729476,2985.3524567085,10323.4047900684,20604.6616261708,
GO,5207600,Fazenda Nova,73927.6763075663,9964.3584575444,19455.818630953,44507.4992190689,
GO,5207808,Firminópolis,48278.1103382349,3610.4730195849,28254.0558441794,16413.5814744705,
GO,5207907,Flores de Goiás,21752.2848953121,417.0205717041,6716.6683475355,14618.5959760725,
GO,5208004,Formosa,319864.676027617,11095.1159750366,261167.423051845,47602.1370007365,
GO,5208103,Formoso,31322.0045943641,5207.9270655763,12413.8412865196,13700.2362422685,
GO,5208152,Gameleira de Goiás,,,,,
GO,5208301,Divinópolis de Goiás,14007.2763972406,738.4215000379,7138.1082688245,6130.7466283782,
GO,5208400,Goianápolis,32080.9554288378,5219.1203132438,17984.4622852352,8877.3728303586,
GO,5208509,Goiandira,37041.3373919948,2304.9010674134,19087.0716531016,15649.3646714797,
GO,5208608,Goianésia,389947.485105723,156156.936648997,132212.505300096,101578.043156631,
GO,5208707,Goiânia,18342914.249152,4465608.53889408,13837485.5995661,39820.1106918262,
GO,5208806,Goianira,173310.07866948,109337.47203796,49174.4411409635,14798.1654905564,
GO,5208905,Goiás,243917.3980977,63728.7564416136,138879.663767956,41308.9778881318,
GO,5209101,Goiatuba,526032.208924337,65388.1005578861,197182.571715179,263461.536651272,
GO,5209150,Gouvelândia,50083.9996380957,427.4303399523,12619.7981496327,37036.7711485104,
GO,5209200,Guapó,143933.614084928,20255.6205210785,82095.4831795448,41582.5103843052,
GO,5209291,Guaraíta,10245.7222067804,68.0643981494,4447.6731453142,5729.9846633168,
GO,5209408,Guarani de Goiás,13301.613354407,0.1923011625,5312.2021214847,7989.2189317598,
GO,5209457,Guarinos,14025.3251111894,3.8138191914,4397.3683405139,9624.1429514841,
GO,5209606,Heitoraí,15880.915438476,1425.3558023146,4533.9058628744,9921.653773287,
GO,5209705,Hidrolândia,72362.4452682366,5842.0558444362,32541.257891541,33979.1315322594,
GO,5209804,Hidrolina,23549.6306959888,282.3119867695,8671.416936647,14595.9017725725,
GO,5209903,Iaciara,23280.2734755233,265.7381409867,11594.7696511166,11419.76568342,
GO,5209937,Inaciolândia,62425.4610486027,1589.6940056115,17579.0413983138,43256.7256446774,
GO,5209952,Indiara,83631.2063533151,14456.8856483298,22776.1881989745,46398.1325060108,
GO,5210000,Inhumas,262166.806977646,50155.8069167977,138250.971836984,73760.0282238665,
GO,5210109,Ipameri,245564.974636361,13093.2680691503,103417.056000836,129054.650566375,
GO,5210158,Ipiranga de Goiás,,,,,
GO,5210208,Iporá,156800.848687342,5291.7314017702,116460.157538544,35048.9597470282,
GO,5210307,Israelândia,23194.7484339096,1414.6781220251,9388.2627966132,12391.8075152713,
GO,5210406,Itaberaí,162058.348519315,11548.9772439038,60773.6665333569,89735.7047420547,
GO,5210562,Itaguari,24222.943265366,406.0652747458,13709.026508549,10107.8514820712,
GO,5210604,Itaguaru,22109.772878994,419.3498084015,9336.810947385,12353.6121232074,
GO,5210802,Itajá,88033.866991137,1970.6041334464,21326.8042858789,64736.4585718117,
GO,5210901,Itapaci,47353.3383811611,3130.1516147472,26733.0233671775,17490.1633992365,
GO,5211008,Itapirapuã,53588.1463108666,1468.0405159024,15757.788416073,36362.3173788909,
GO,5211206,Itapuranga,139879.612827034,6976.1041517592,73623.6326138302,59279.8760614446,
GO,5211305,Itarumã,97248.8788198481,2996.1423640581,11874.1777336774,82378.5587221124,
GO,5211404,Itauçu,41926.3263192797,6074.6686945238,18202.1617033931,17649.4959213628,
GO,5211503,Itumbiara,877029.465200259,276578.912020417,447398.599976093,153051.95320375,
GO,5211602,Ivolândia,24588.4166109541,189.8948696102,9052.499544045,15346.0221972991,
GO,5211701,Jandaia,119217.270624281,75971.6024090855,21502.559908282,21743.1083069144,
GO,5211800,Jaraguá,146771.543172253,16101.888511621,79511.6000371673,51158.0546234655,
GO,5211909,Jataí,724483.513399212,101172.333790813,371961.511848156,251349.667760243,
GO,5212006,Jaupaci,13997.0375358349,240.2484763534,5583.9599733041,8172.8290861775,
GO,5212055,Jesúpolis,10124.89280565,21.9492261999,2835.2612862173,7267.6822932327,
GO,5212105,Joviânia,48872.6170394328,903.9806033534,17623.2036383957,30345.4327976837,
GO,5212204,Jussara,128400.584206797,7901.1614966613,61310.357255379,59189.0654547571,
GO,5212253,Lagoa Santa,,,,,
GO,5212303,Leopoldo de Bulhões,41423.0703508433,1182.0231202516,12195.6847505756,28045.3624800159,
GO,5212501,Luziânia,1518974.81652592,119363.121969788,1339328.45566894,60283.2388871924,
GO,5212600,Mairipotaba,21307.1135924976,2185.5489735781,6573.258339755,12548.3062791645,
GO,5212709,Mambaí,5398.5458696519,0.365094303,3941.7931793726,1456.3875959763,
GO,5212808,Mara Rosa,57608.7162030451,2907.9657220212,26139.7212429865,28561.0292380374,
GO,5212907,Marzagão,8811.6966579047,1766.6442237977,5038.7660875505,2006.2863465567,
GO,5212956,Matrinchã,36565.2472358076,1020.2038391201,11761.1126164691,23783.9307802184,
GO,5213004,Maurilândia,48531.1502901643,139.5492674026,13067.8487950643,35323.7522276971,
GO,5213053,Mimoso de Goiás,18384.4058896556,178.1332457441,4894.4109329282,13311.861710983,
GO,5213087,Minaçu,323439.757507925,218555.486194798,83541.1767046202,21343.0946085077,
GO,5213103,Mineiros,274265.095502187,12751.3726726647,139349.604024913,122164.118804611,
GO,5213400,Moiporá,19418.8813447479,130.9503289819,5627.1356674764,13660.7953482896,
GO,5213509,Monte Alegre de Goiás,17913.7335867573,49.6745226103,6437.2065713807,11426.8524927665,
GO,5213707,Montes Claros de Goiás,73117.3417078237,865.6421571531,14889.8143705595,57361.8851801113,
GO,5213756,Montividiu,160061.84126761,3088.9003980459,22986.3634057509,133986.577463813,
GO,5213772,Montividiu do Norte,10802.8746609563,0.7795398736,3763.1555303471,7038.9395907355,
GO,5213806,Morrinhos,281132.288189481,25071.1803105696,149431.526193249,106629.581685662,
GO,5213855,Morro Agudo de Goiás,15121.7546663069,79.2238556218,6497.4800979044,8545.0507127806,
GO,5213905,Mossâmedes,39339.1674314031,4458.2344703433,11931.7201852601,22949.2127757996,
GO,5214002,Mozarlândia,57780.1010679765,1050.9513595695,28123.8617046413,28605.2880037655,
GO,5214051,Mundo Novo,51320.090186133,184.9759535162,8034.8439040912,43100.2703285256,
GO,5214101,Mutunópolis,20527.5242766652,204.4618161828,7097.0969339017,13225.9655265809,
GO,5214408,Nazário,53516.3502648139,3396.7972045356,12824.9823254446,37294.5707348334,
GO,5214507,Nerópolis,66131.8199252607,6916.9700615693,47211.7113588406,12003.1385048508,
GO,5214606,Niquelândia,360447.709104723,205542.96602266,113087.320416008,41817.4226660564,
GO,5214705,Nova América,8854.5289901347,449.5538822763,4298.724257137,4106.2508507215,
GO,5214804,Nova Aurora,14059.6900469813,2640.24190038,7015.8457824616,4403.60236414,
GO,5214838,Nova Crixás,139797.875805045,6319.0904341424,18281.7822132553,115197.003157647,
GO,5214861,Nova Glória,124211.206689611,6517.9765147044,15299.0453369943,102394.184837912,
GO,5214879,Nova Iguaçu de Goiás,10440.1286258867,225.9773732066,4378.8299545264,5835.3212981539,
GO,5214903,Nova Roma,17554.6075514875,67.3232014202,5183.4681658308,12303.8161842366,
GO,5215009,Nova Veneza,110944.20212008,80782.9882742907,22734.966607192,7426.2472385975,
GO,5215207,Novo Brasil,35587.8548060631,4457.3409449411,19906.3547362247,11224.1591248973,
GO,5215231,Novo Gama,,,,,
GO,5215256,Novo Planalto,16558.866563231,332.6511493148,8179.5344306227,8046.6809832935,
GO,5215306,Orizona,92338.6829644357,9443.2535257675,22097.4361960199,60797.9932426483,
GO,5215405,Ouro Verde de Goiás,23702.1024693275,349.1320867415,7673.0860866588,15679.8842959271,
GO,5215504,Ouvidor,90755.0702695906,64102.2010464407,15800.2751812107,10852.5940419393,
GO,5215603,Padre Bernardo,75760.1783592773,1961.1152612399,34490.6123169865,39308.4507810509,
GO,5215652,Palestina de Goiás,20562.3189393486,240.7329270763,5586.2942307958,14735.2917814767,
GO,5215702,Palmeiras de Goiás,121812.14643861,1105.3829941067,55251.1095846644,65455.6538598393,
GO,5215801,Palmelo,12950.3319042849,2353.7306056694,8569.6579648698,2026.9433337458,
GO,5215900,Palminópolis,27878.6164601913,3285.3624256346,5322.8387487247,19270.4152858322,
GO,5216007,Panamá,32268.5153295124,830.2670172788,9185.0393857011,22253.2089265326,
GO,5216304,Paranaiguara,68570.9753546097,2163.5649989207,21157.2299306968,45250.1804249922,
GO,5216403,Paraúna,150595.034166584,4624.4992369658,41031.5724404036,104938.962489214,
GO,5216452,Perolândia,57204.3574935756,937.7721068384,5485.0295786221,50781.5558081151,
GO,5216809,Petrolina de Goiás,41782.991883889,1269.1020854391,17432.5669241648,23081.3228742851,
GO,5216908,Pilar de Goiás,14887.8793913929,23.3909674785,3982.0747489144,10882.4136750001,
GO,5217104,Piracanjuba,187509.314273545,14215.3211923629,67087.8096337594,106206.183447422,
GO,5217203,Piranhas,64775.1833900518,6099.3307365285,32212.852081403,26463.0005721205,
GO,5217302,Pirenópolis,149327.716524837,15347.5423233603,46932.6632769822,87047.5109244953,
GO,5217401,Pires do Rio,202364.439277588,80538.1737591232,100433.891516354,21392.3740021106,
GO,5217609,Planaltina,136899.366690936,4193.9334211884,126528.916859752,6176.5164099957,
GO,5217708,Pontalina,136667.591995798,5871.9005188464,55100.7856829961,75694.9057939559,
GO,5218003,Porangatu,225488.358292341,8627.8682800496,153292.152928482,63568.3370838109,
GO,5218052,Porteirão,,,,,
GO,5218102,Portelândia,48909.7455377088,5443.5125590839,12297.9820300915,31168.2509485336,
